id,created_at,favorite_count,retweet_count,text
1309052703608193024,2020-09-24 08:51:00+00:00,0,0,"#Folúntas

Tá post breise cruthaithe ag an Roinn i Lárionad Cuain Iascaigh Ros an Mhíl/ We have a vacancy for a general opeative in Ros An Mhíl Fishery Harbour Centre.

#síognabpost #jobfairy 

🗓️Spriocdháta/deadline: 1/10/2020

https://t.co/8FG83xwc4U"
1309041323668897792,2020-09-24 08:05:47+00:00,5,3,"Sinéad Moran and Michael McGrath, who run a micro-dairy with a herd of traditional breed cows on 40-acres of high nature value farmland in Co. Mayo, are one of the eight @farmfornature ambassadors

🗳️Vote until Friday, October 23: https://t.co/E7z8k8tUc8
📽https://t.co/ICyHlHaYXQ"
1308792378136895488,2020-09-23 15:36:33+00:00,1,1,"📩This is a single stage application process that opened today, September 22.

🗓The deadline is January 26, 2021 at 5pm, local time in Brussels.

☑️Selected projects are expected to start in autumn 2021."
1308792375658065927,2020-09-23 15:36:33+00:00,5,3,"There are six subtopics of the #FarmtoFork area, they are:

🌎Achieving climate neutral farms 
🍜Achieving climate neutral food business 
💊Reducing use of antimicrobials 
🌱Reducing pesticides and fertilisers
🥪Reducing food losses 
🥦Shifting to sustainable healthy diets https://t.co/ehdyLRZEwx"
1308792367235956736,2020-09-23 15:36:31+00:00,6,6,"The Farm to Fork section of the #EUGreenDeal Research Call has opened for applications.

Minister @martinheydonfg said this provided an opportunity to fund research in Ireland that would help meet the ambitions of the strategy.

 For more 👉 https://t.co/y4RCj0ugmr https://t.co/wUeU0LWb4s"
1308779221993631745,2020-09-23 14:44:17+00:00,1,1,"The fourth meeting of the Beef Taskforce was held today via video conference and was opened by Minister @McConalogue.

The agenda included the draft PGI application for Irish grass-fed beef and a progress update on the market transparency study.

📍https://t.co/gKGgsOEyji"
1308736575145234432,2020-09-23 11:54:49+00:00,3,1,"The updated Forestry (Miscellaneous Provisions) Bill takes account of the public consultation and is available to view on the @OireachtasNews website.

Minister @pippa_hackett will present the Forestry Bill to the Seanad today.

https://t.co/i1nKeq8rSh"
1308736570338541568,2020-09-23 11:54:48+00:00,7,2,"The public consultation on the Forestry (Miscellaneous Provisions) Bill 2020 prompted a huge response with almost 8,900 responses received.

A total of 81% of submissions made to the public consultation on the Forestry Bill 2020 were in favour of the Bill. https://t.co/tglpHsAlki"
1308736564273590273,2020-09-23 11:54:46+00:00,14,7,"A report on the results from the public consultation on the Forestry Bill 2020 has been published today and is available to view at the link below 👇

https://t.co/8AlgK1ISDq https://t.co/y8QCBZTQqn"
1308432450754949127,2020-09-22 15:46:20+00:00,20,11,"Minister @McConalogue has met with EU Fisheries Commissioner @VSinkevicius in Brussels and held discussions on the possible impact for the fishing industry within the overall #Brexit negotiations.

📍https://t.co/UIYqBU0XEm https://t.co/M6hWy61l5I"
1308375491653505024,2020-09-22 12:00:00+00:00,3,2,"Interested in learning the role of the rumen microbiome in the reduction of methane emissions from ruminant animals?

📺Tune in to hear @PaulSmid94 from @RumenPredict present a webinar tomorrow, Wednesday, September 23 at 4pm.

https://t.co/FQAGbLRMiz"
1308353848784773120,2020-09-22 10:34:00+00:00,13,10,"The Cork Centre for Vitamin D and Nutrition Research at @fnsucc is seeking applications for a funded #PhD studentship in the area of healthy and sustainable diets.

🗓️Apply by Monday, October 5.

#jobfairy #nutrition #dieteticsjobs #dietetics #UCC #Cork 

https://t.co/IpnjszMh8f"
1308334966439399424,2020-09-22 09:18:58+00:00,1,0,"Minister @McConalogue addressed stakeholders at the launch of the @FAO Livestock Environmental Assessment and Performance (LEAP) guidelines.

These assess the environmental performance of feed additives in livestock supply chains.

📍https://t.co/38ACG2seW6 https://t.co/p1Cjauw1SO"
1308090388377460736,2020-09-21 17:07:06+00:00,9,5,"Following his first #AgriFish Council, Minister @McConalogue called for a strong green ambition to be maintained in negotiations on #FutureofCAP

“This is the key issue facing us. In the new CAP we need to ensure better environmental and climate outcomes”

https://t.co/BZXuVbuhR1 https://t.co/uBMjPIqU3g"
1308055678293020673,2020-09-21 14:49:10+00:00,30,9,"Minister @McConalogue held an  important bilateral meeting with Commissioner @jwojc discussing Brexit, trade related agricultural issues &amp; CAP and looks forward to working collaboratively with him. https://t.co/UXhBLzdeJl"
1307998507522043905,2020-09-21 11:02:00+00:00,1,0,"🏆The @BBI2020 will award the Synergy Label to nine project proposals from the 2019 Call for proposals. 

🗓️Join in and discover the awarded project proposals on Tuesday, October 6 at 2pm.

📺https://t.co/Whw0lqslXI https://t.co/DFE4UWn56p"
1307988292625985539,2020-09-21 10:21:24+00:00,33,5,Minister @McConalogue attends Ag-Fish Council meeting in Brussels   which will cover post 2020 CAP Reform package and trade related agricultural issues. https://t.co/YthA9gfLnu
1307978762844336128,2020-09-21 09:43:32+00:00,0,1,"Infected trees can be identified by the wilting and death of flower clusters and by sunken cankers. Fruit and leaves on infected branches also die and turn brown but remain attached to the tree.

If you suspect a tree may be infected, email us at plantandpests@agriculture.gov.ie"
1307975793927168005,2020-09-21 09:31:44+00:00,1,0,"The funding was made through the Fisheries Local Area Action Group 2014 – 2020 (FLAG), which is a coastal community development strategy with a fund of €12 million for seven coastal communities.

🐠Details of the FLAG scheme: https://t.co/Pt2xF6KHB6

👉See full list of awards: https://t.co/SoCKZ1c1dJ"
1307975787698683904,2020-09-21 09:31:43+00:00,17,5,"Grants worth €1.2m have been awarded to 56 coastal projects under Ireland's European Maritime and Fisheries Fund(#EMFF) Programme.
Announcing the further grants, Minister @McConalogue said the funding is making ‘a real difference in coastal communities’
📍https://t.co/ALXVitiQly https://t.co/A3GsQNpEBs"
1307952957338517505,2020-09-21 08:01:00+00:00,8,6,"️🗓️🗳️Tomorrow, Tuesday 22 September, is the final day to apply for @CaomhnuArann in the #Natura2000Awards. 

🐎Funded by this Department under Ireland's RDP, this EIP-AGRI project supports farming and rare habitats on the Aran Islands.

📍https://t.co/R2MVBOf2VS https://t.co/E1qaJtDtdZ"
1306969079828414471,2020-09-18 14:51:25+00:00,8,4,"It is carried by host trees like mountain ash, whitebeam, hawthorn and firethorn and can kill blossoms, fruit, shoots, twigs, branches and entire fruit trees.

While the main source of infection has been removed, a wider survey is being carried out to stop the spread of disease. https://t.co/yXklWp9TQl"
1306969076695068674,2020-09-18 14:51:24+00:00,17,21,"Several trees in south Dublin city have been destroyed after our routine laboratory tests confirmed the presence of #fireblight.

The bacterial disease attacks fruit-bearing trees like apple, pear and related ornamentals including Cotoneaster, Sorbus, hawthorn and Pyracantha.🍎🍐 https://t.co/qlw0M4EGBL"
1306875608182534145,2020-09-18 08:40:00+00:00,8,5,"📢Reminder to all female entrepreneurs in rural Ireland with early stage businesses.

🗓️The deadline to apply for @acorns_ie is midnight on Monday, September 21. 

👉Register now at https://t.co/sKzFDNf5fb to receive an application form. https://t.co/vui0o8ROUg"
1306664257614999553,2020-09-17 18:40:10+00:00,7,3,"Chairing the Food Wise 2025 High Level Implementation Committee, Minister @McConalogue said work on #Brexit preparedness has not stopped and we must continue to communicate the key messages to stakeholders to ensure agri-food sector is ready on Jan 1, 2021
https://t.co/zgHs4lwLuP"
1306621773799194624,2020-09-17 15:51:21+00:00,3,0,"Congratulations also to our collaborators - the @OrdnanceIreland and the @of_veterinary - who gave us their expertise, time and support throughout the project. 

See our #award entry here: https://t.co/XUKY83WYkm

Read all about it here:
📒https://t.co/x9VKGjUHDz"
1306621772100448263,2020-09-17 15:51:20+00:00,9,1,"We're delighted to have won the @AnalyticsInsIre Public Sector Analytics Award for our work on the Farm to Veterinary Proximity and Demography Analysis project, which used #DataAnalytics to uncover valuable information on distances between herds and veterinary practices.🏆🙌 https://t.co/3tV03OzpX9"
1306582231146795014,2020-09-17 13:14:13+00:00,1,0,"@AnalyticsInsIre have recognised the Department's work on their Farm to Veterinary Proximity and Demography Analysis project for the #dataanalytics, #artificialintelligence and #datasciences sector.

Best of luck to all in the awards at 3pm today.

https://t.co/x9VKGjUHDz https://t.co/y4bWZSmOgY"
1306533356570460162,2020-09-17 10:00:01+00:00,21,10,"Interested in learning the role of the rumen microbiome in the reduction of methane emissions from ruminant animals? Tune in to hear @PaulSmid94 from @RumenPredict present a webinar on reducing emissions from ruminants on Wednesday, September 23

Register: https://t.co/RhReEdaZL2 https://t.co/Uw2EvwyMw9"
1306515233721081856,2020-09-17 08:48:00+00:00,0,0,"Tá #post amháin le líonadh ag an Roinn sa ról #ceardaí (siúinéireacht) i Lárionad Chuan Iascaigh Dhaingean Uí Chúis | We have a #vacancy for a #craft worker (carpentry) in An Daingean Fishery Harbour Centre

🗓️Spriocdháta/deadline: 24/9/2020
#síognabpost 

https://t.co/j7OEotFcMs"
1306313507315634176,2020-09-16 19:26:24+00:00,12,8,"Companies in the agri-food &amp; fisheries sectors should urgently complete preparations for the new trading arrangements between the EU and UK from 1 Jan 2021.

This was the message from Minister @McConalogue to stakeholders today 

#BrexitReady 

https://t.co/FlRCP8QXrC https://t.co/M5ls4VfhY8"
1306240691698360320,2020-09-16 14:37:04+00:00,6,2,"Representatives of the Irish fishing industry met today with Minister @McConalogue

The Minister reconfirmed the Government’s commitment to a Fisheries Agreement with the UK that protects Ireland’s fishing industry.

📍https://t.co/7K3X4uONdx"
1306201170449489923,2020-09-16 12:00:01+00:00,10,5,"️🗳️You can still vote for @CaomhnuArann in the #Natura2000Awards as voting has been extended until Tuesday, 22 September.

🐎Funded by this Department under Ireland's RDP, this EIP-AGRI project supports farming and rare habitats on the Aran Islands.

📍https://t.co/R2MVBNXs4k https://t.co/DuytdsapmW"
1306189084533166082,2020-09-16 11:12:00+00:00,6,3,"The @farmfornature #FarmWalk series heads to Ballymote, Co Sligo this weekend.

Clive Bright will talk about why he switched from dairy to raising 100% grass-fed organic beef sucklers on his farm.

👉To find out more about the series or to book a place:
https://t.co/iBVQMLizqU https://t.co/Nlnz9jUxVk"
1306175934811299840,2020-09-16 10:19:45+00:00,5,1,"Confirming that we are also on target to facilitate payment of the advance of 70% under the Basic Payment Scheme from October 16, the minister added: 

“My Department will continue to process, as a matter of urgency, all remaining cases for payment as they meet scheme criteria.”"
1306175932835733504,2020-09-16 10:19:44+00:00,10,10,"Payments worth €185 million have commenced to 86,000 farmers under the 2020 Areas of Natural Constraint (ANC) Scheme.

Announcing the scheme, Minister @McConalogue said these represent a significant financial boost for farmers and wider rural community. 

https://t.co/JR6XHdzh5H https://t.co/AJPUfogSrK"
1305794617166757888,2020-09-15 09:04:31+00:00,4,1,"🗳Voting for @ruralnetwork’s @farmfornature award 2020 is now open.

🗓Pick your winner from the eight #FFN ambassadors at https://t.co/2BVgZi6djW before midnight on Friday, October 23.

🥇The result will be announced on Saturday, October 24 at the online Burren Winterage School. https://t.co/lhmXnhvHss"
1305778379992436736,2020-09-15 08:00:00+00:00,2,2,"We have an exciting new research position available for a #science graduate to investigate the presence of toxigenic bacteria in Irish shellfish.

🗓️Closing date is Thursday, September 17.

#jobfairy

https://t.co/NTfrelmPAm"
1305431092770594816,2020-09-14 09:00:00+00:00,19,15,"📢Reminder 

Women with a new business based in rural Ireland - or who are planning a new venture - can now apply for the government-backed ACORNS programme.

🗓️Register now at https://t.co/sKzFDNf5fb for the free initiative before Monday, September 21."
1305420353779445763,2020-09-14 08:17:20+00:00,0,0,"We are recruiting a harbour constable to work at Howth Fishery Harbour Centre.

🗓️Apply before the deadline at 4pm on Thursday, September 10.

#jobfairy 

https://t.co/VHifPPpPC4"
1304448449702756353,2020-09-11 15:55:20+00:00,2,3,"We want to remind pig owners to ensure robust #biosecurity measures are implemented on their farms

👉Prevent pigs accessing food waste
👉Ensure pigs don't come into contact with contaminated clothing or equipment from ASF affected areas
👉Avoid bringing pork back from abroad"
1304448448297664514,2020-09-11 15:55:20+00:00,0,1,"#ASF is a deadly disease of pigs and wild boar. 

It does not affect humans and poses no food safety risk.

#ASF has had an enormous impact on the pig sectors of affected countries due to international trade restrictions.

See our website for more info: https://t.co/OvloavjTiH"
1304448445940465669,2020-09-11 15:55:19+00:00,11,4,"We are aware of the first identification of African Swine Fever (ASF) in Germany.

We have confirmed that no live pigs were imported from Germany into Ireland this year to date. 

📍For full details see: https://t.co/UYLFcuuRLD https://t.co/43Tyeu6XT2"
1304408227342422016,2020-09-11 13:15:30+00:00,6,1,"The @farmfornature #FarmWalk series heads to @OllysFarm on the foothills of the Dublin Mountains in Glenasmole Valley this weekend.

🐝🐮Both a beekeeper and a beef farmer, he produces award-winning raw honey on his farm.

👉Register for the walk tomorrow:
https://t.co/iBVQMLizqU https://t.co/G4vywoWNh7"
1304000732018937856,2020-09-10 10:16:16+00:00,3,2,"The fourth meeting of the Beef Taskforce will place later this month by video conference, Minister @McConalogue has confirmed.

Key discussion points will include the application for PGI status for Irish grass-fed beef and the market transparency study

📍https://t.co/0242n3aTRU"
1303709675393896456,2020-09-09 14:59:43+00:00,2,1,"The closing date to submit a Beef Finisher Payment (BFP) application via https://t.co/5ysxMXn86d is midnight tonight.

📞📩Our staff can assist with queries on 076 106 4420 or by email beefschemes@agriculture.gov.ie

We have received applications 27,677

📍https://t.co/So5iqAvRC4 https://t.co/Wr2UXjfGsV"
1303703610807775232,2020-09-09 14:35:37+00:00,7,7,"From January 1, 2021, Ireland will be trading with the UK as a third country.  

Customs and Sanitary and Phytosanitary checks on trade with Great Britain will be requried, regardless of whether there is an EU-UK Trade Agreement.
 
📍Learn more at https://t.co/wYDSoxuwTP

#Brexit https://t.co/GVGHi7vkqM"
1303700482649718784,2020-09-09 14:23:11+00:00,19,19,"The Government has today published the Brexit Readiness Action Plan that sets out the steps businesses and individuals need to take now to be ready for the end of the transition period on December 31, 2020.
 
📍Stay up to date: https://t.co/yb4XBmahN3

#GettingBrexitReady https://t.co/qXQgXrAqW8"
1303337735881740290,2020-09-08 14:21:45+00:00,3,5,"📣Reminder- BFP closing date tomorrow

🗓️Wednesday 9 September is the deadline for farmers to apply for the Beef Finisher Payment (BFP). Applications must be submitted on https://t.co/5ysxMXn86d

To date, we have received 25,715 applications

📍More info: https://t.co/LTU6Y7XLWc https://t.co/1f7PSDgKHQ"
1303256763374817280,2020-09-08 09:00:00+00:00,1,1,"📣Reminder 

🗓️Farmers who purchased items under the Calf Investment Scheme must submit their payment claim before the extended deadline on Wednesday, September 30 

📍For more information see: https://t.co/nDBfRTtCTo https://t.co/SoyIFlaTRJ"
1302994992009486337,2020-09-07 15:39:49+00:00,7,7,"📣Reminder 

🗓️The deadline for farmers to apply for the Beef Finisher Payment (BFP) is this Wednesday 9 September. Applications must be submitted on https://t.co/5ysxMXn86d

To date, we have received 22,548 applications.

📍More info: https://t.co/LTU6Y7XLWc https://t.co/aWdQlXN8hu"
1302983358687870978,2020-09-07 14:53:35+00:00,1,0,"The minimum amount that can be borrowed will be €10,000, and maximum is €1m.
 
The Scheme will cover a range of loan products for terms between three months and six years.
 
Applications will close at the end of this year.
 
For more information: https://t.co/NG4ulDNGJa"
1302983356964114434,2020-09-07 14:53:35+00:00,2,0,"""The agri-food sector plays a vital role in our economy, and is especially important in rural and coastal areas. 
 
""Therefore, it is crucial that we support them and all our businesses, as we look to future balanced growth across our economy,"" Minister @McConalogue said."
1302983355357634560,2020-09-07 14:53:34+00:00,2,2,"Farmers, fishers and food businesses can avail of the scheme to ensure disruptions caused by #COVID19 do not undermine the ongoing viability of food production. 
 
It will ensure the continuity of economic activity in rural and coastal areas and ensure security of food supply."
1302983352958488576,2020-09-07 14:53:34+00:00,16,16,"Irish businesses will be able to apply to participating banks for loans covered by the Government's new €2bn Credit Guarantee Scheme #CGS
 
Speaking at the launch, Minister @McConalogue said liquidity is vital for businesses and it is especially important at this time. https://t.co/WHgt2iOHks"
1302886826068176898,2020-09-07 08:30:00+00:00,3,2,"We have a vacancy for a #science #graduate to investigate the presence of toxigenic bacteria in Irish shellfish for an MSc research vacancy in a #OneHealth project that we fund.

Apply before the deadline on Thursday, September 17

Learn more: https://t.co/OTmXNm5Axh 

#jobfairy https://t.co/1tDxUVp2gl"
1301901585971376132,2020-09-04 15:15:00+00:00,5,5,"📻If you missed Declan Kealy from our horticulture and plant health division talking to @SeanMoncrieff on @NewstalkFM about the first sighting of the #oakprocessionarymoth in Ireland, you can listen back to the full interview on their podcast here: https://t.co/cHNPuEyQtR"
1301832031534551042,2020-09-04 10:38:37+00:00,1,2,"📣Reminder 

🗓️The deadline for farmers to apply for the Beef Finisher Payment (BFP) is Wednesday 9 September. Applications must be submitted on https://t.co/5ysxMXn86d

To date, we have received 20,366 applications.

📍More info: https://t.co/LTU6Y7XLWc https://t.co/8i4f91vMdK"
1301465366053490688,2020-09-03 10:21:37+00:00,12,4,"The @farmfornature #FarmWalk series resumes this week and visits Kate Egan's An Ghrian Glas farm in Co Westmeath.

Alongside organic produce, she has chickens, hens, horses, bees and even a pet pig🐷

🖥️Register for the farm walk on Saturday, September 5:
https://t.co/xUiKkT6n5p https://t.co/mzTmn8egda"
1301448953205063681,2020-09-03 09:16:24+00:00,3,2,"📢The closing date for the public consultation process on a draft Strategic Environmental Assessment Scoping Report for the Agri-Food Strategy 2030 has been extended.

🗓️Opinions of consultees should be forwarded before 12pm on Monday, September 21.

📌https://t.co/svagRw3Box https://t.co/TKJogO1U8k"
1301437273540452352,2020-09-03 08:30:00+00:00,0,0,"The Sea Fisheries Protection Authority (SFPA) has a vacancy for a Member on Ireland's competent authority for seafood safety and sea-fisheries protection 

🗓️Applications close at 3pm on Thursday, September 10

👉See our LinkedIn page for full details: https://t.co/9mONeNtv5g"
1301429727597477888,2020-09-03 08:00:01+00:00,2,1,"We are preparing applications to the EU to list Irish Grass Fed Beef and Achill Island Sea Salt as names with protected geographic status 🇮🇪🇪🇺

⏰Closing date for legitimate oppositions to the applications is 5.45pm on Friday, 11 September

Full info👉https://t.co/UGSTYEuy53 https://t.co/yIIUS9jMtv"
1301185652671868933,2020-09-02 15:50:09+00:00,7,4,"📝Our winter #barley Recommended List 2021 is out. 
It evaluates performance of varieties for yield, quality, disease resistance and the important agronomic characters over a wide range of soils and environmental conditions for a minimum of three years
👉 
https://t.co/4UBXgtDj9J https://t.co/MiQVzkHJlH"
1301074886148775937,2020-09-02 08:30:00+00:00,2,1,"🗓️The closing date for the Beef Finishers Payment (BFP) is Wednesday 9 September

This is a €50 million exchequer funded scheme targeted at beef finishers impacted by #COVID19

📍Full details available at: https://t.co/i91bBpyjpe

💻Apply online at https://t.co/5ysxMX5wHD https://t.co/wLOzRNCvsb"
1300834327090077696,2020-09-01 16:34:06+00:00,8,2,"Declan Kealy from our Plant Health division spoke with @rtenews today about the interception of #OPM in Ireland.

A vital reminder of the importance of keeping our plants healthy in this International Year of Plant Heath #IYPH2020 🌱🌳 https://t.co/RnMDielwHU"
1300819475923636224,2020-09-01 15:35:05+00:00,9,4,"Ireland is the only country in the EU that is free from the harmful pest Oak Processionary Moth.

We are urging the public to remain vigilant and report any suspect findings of the pest to us at plantandpests@agriculture.gov.ie🌳

For more: https://t.co/0LHpxEJ0ZC

#PlantHealth https://t.co/R4kfmXx03d"
1300719795906715649,2020-09-01 08:59:00+00:00,17,7,"📣There is just 14 days left to vote for finalists @CaomhnuArann in #Natura2000Awards.

Funded by this Department under Ireland's Rural Development Programme, this EIP-AGRI project supports farming and rare habitats on the Aran Islands.

👉https://t.co/2sYaGjrvFq"
1299372841440247808,2020-08-28 15:46:41+00:00,10,2,"Declan Kealy from our Plant Health division gave an update to @Teagasc this week via webinar on Oak Processionary Moth (OPM) and the International Year of Plant Health🌳🌱

💻You can watch it back at the link below

#IYPH2020 #PlantHealth

https://t.co/kuzrchVM0X"
1299001274306711552,2020-08-27 15:10:12+00:00,0,0,"The Sea Fisheries Protection Authority (SFPA) has a vacancy for a Member on Ireland's competent authority for seafood safety and sea-fisheries protection🐟⛴️

🗓️Applications close at 3pm on Thursday, September 10

👉See our LinkedIn page for full details: https://t.co/OOcMmgnVFs"
1298940995049054209,2020-08-27 11:10:41+00:00,4,0,"Social farming offers participation in a working farm environment as a choice to people who avail of therapeutic day support services

Support for these projects is provided under our Department's Rural Innovation and Development Fund (RIDF)

For more: https://t.co/rEp5M79Arg"
1298940970285903872,2020-08-27 11:10:35+00:00,7,1,"The following contracts have been extended for one year with associated funding of almost €360,000: 

 👉South Kerry Development Partnership for @KerrySocialFarm project
 👉@leitrimdevco for 'Social Farming Best Practice Model' 
 👉@DSCork for the 'Field of Dreams' project"
1298940940795641856,2020-08-27 11:10:28+00:00,43,13,"We have announced the projects that will receive support to develop social farming initiatives in rural areas

@leitrimdevco will continue to develop the national Social Farming Network known as Social Farming Ireland, with funding of €400,000

📍https://t.co/FoddII5Dof https://t.co/wzoAaEnBTY"
1298651420921659392,2020-08-26 16:00:01+00:00,6,3,"Declan Kealy from @agriculture_ie will give a presentation at @teagasc @TeagascHDD Nursery Stock Meeting tonight on #PlantHealth in Ireland and will discuss first sighting of #oakprocessionarymoth in Ireland 
#IYPH2020 

⏰Tune at 6.30pm 

📺Register here:
https://t.co/DJtvfsdsmy"
1298313038332911623,2020-08-25 17:35:24+00:00,3,0,"We have also advanced other recommendations from the TB Stakeholder Forum Report, incl.

👉An independent review to ensure farmers receive accurate values for reactor animals
👉Funding research into inter species transmission
👉High Impact plans in areas with high levels of TB"
1298313035929530369,2020-08-25 17:35:23+00:00,17,4,"TB Herd Test History Statements and Reports will be delivered to all cattle farmers in the coming days. 

The individualised report will provide a simplified TB herd risk category with specific advice on how to reduce the risk of TB

📍https://t.co/HogXth81Oo https://t.co/ZNZZvt1QiH"
1298171074983723008,2020-08-25 08:11:17+00:00,23,12,"A temporary prohibition has been introduced by the EU on certain citrus fruits from Argentina following a high number of findings of Citrus Black Spot.

👉We have issued a trader notice: https://t.co/k6RxYmW4tj

👉For more info on Citrus Black Spot: https://t.co/UvIiTyleyO https://t.co/emB2YAgXlT"
1297805847259516929,2020-08-24 08:00:00+00:00,1,0,"📢Reminder 

🗓️The deadline for submission of feedback on the draft Bill to align forestry licencing and appeals system with other similar processes is on Friday at 5pm, August 28. https://t.co/5Sdf2uKWDA"
1296820556390633472,2020-08-21 14:44:49+00:00,4,1,@bride_project Great result. Well done to the team involved. This is one of EIPs supported by @agriculture_ie under the Rural Development Programme.
1296392028847251456,2020-08-20 10:22:00+00:00,3,1,"Minster @daracalleary has welcomed the launch of a public consultation process on a draft Strategic Environmental Assessment Scoping Report for the Agri-Food Strategy 2030.

🗓️Opinions of consultees should be forwarded before September 8.

📍Learn more: https://t.co/aAkaBUZYBl"
1296381153105059840,2020-08-20 09:38:47+00:00,3,0,"📽Watch video on @acorns_ie initiative.

🗓The deadline for submitting completed applications is Monday, September 21. 

📥If you would like to find out more about the programme for female rural entrepreneurs, contact info@acorns.ie https://t.co/hQi6R7tDpj"
1296371395614539776,2020-08-20 09:00:00+00:00,23,7,"The @farmfornature Farm Walk series heads to Tipperary this Saturday to Ailbhe Gerrard’s Brookfield Farm
 
Biodiversity enhancement efforts, including bat, bee and bird boxes, can also be found along with wild bird cover on the farm.🐝🦇🐦
 
💻Book here:
https://t.co/iBVQMLAais https://t.co/mVuxSKXkJw"
1296029680399716352,2020-08-19 10:22:09+00:00,5,1,"The attachés role will encompass trade assistance, development and facilitation in cooperation with Team Ireland, and also in further developing relationships at a political and official level to ensure representation of Irish interests in these countries.

#LocalRootsGlobalReach"
1296029228253818881,2020-08-19 10:20:21+00:00,56,9,"Ministers @daracalleary and @martinheydonfg have welcomed the appointment of three new agriculture attachés in #London, #Brussels and #Seoul, and have wished them success in their roles prior to departure to the Irish Embassy Network overseas.🇮🇪🇬🇧🇧🇪🇰🇷

🌎📍https://t.co/2kdqUTdJt7 https://t.co/rPwcgnJaQG"
1296003750629462024,2020-08-19 08:39:07+00:00,0,0,"📒👉Eligible farmers, who finished cattle during the period from February 1 to June 12, 2020, can read full details here:
https://t.co/uwGLfWPrGE

💻Applications must be made online via the https://t.co/migI6tIkQO portal 

🗓️Apply before the deadline on Wednesday, September 9."
1296003748586717184,2020-08-19 08:39:06+00:00,1,3,"Farmers have three weeks from today to submit an application for payment from the Beef Finisher Payment (BFP) scheme.

Minister @daracalleary announced that applications to the €50m scheme opened this morning to 42,000 farmers impacted by #COVID19.

📍https://t.co/tGA2WJeg3X https://t.co/uMTVRc1B2L"
1295674134018523136,2020-08-18 10:49:20+00:00,6,2,"The professional body for the #dataanalytics, #artificialitellegence and #datasciences sector have shortlisted our data analytics team for a prestigious award.

👉Members of @AnalyticsInsIre can vote for winner here: https://t.co/yInT3cGxO5

🏆Learn more: https://t.co/x9VKGjUHDz"
1295386766317359109,2020-08-17 15:47:26+00:00,0,0,"@Seananocoistin @pippa_hackett @merrionstreet Tá @Seananocoistin, cliceáil ar an nasc

👉
https://t.co/xYHr4e3ris"
1295346282974924803,2020-08-17 13:06:34+00:00,4,0,"We support 23 locally-led EIP programmes around the country under the RDP 2014-2020

These innovative schemes focus on measurable results in terms of climate, biodiversity and water as well as enhancing the viability of farmers involved. 

📍Download here: https://t.co/TKC3lrrQ4Y"
1295304454493868033,2020-08-17 10:20:22+00:00,10,5,"The scheme will develop new ways of targeting climate action on peatland under agricultural management that will help:

🌍Protect the carbon stock
🌳Increase sequestration 
🐝Protect biodiversity 
💧Improve water quality 

👉Download guideline document at https://t.co/ABEbORUgW3"
1295304452686192641,2020-08-17 10:20:21+00:00,66,38,"A call for new locally-led schemes aimed at rewetting farmed peatland is now open.

Minister @pippa_hackett launched the call, which will use the EIP model, under Ireland's Rural Development Programme

🗓️Application deadline is 5pm on Friday, October 23

📍https://t.co/ZcXCyQS0Zh https://t.co/X2LfQ5oGr7"
1295284234085638149,2020-08-17 09:00:01+00:00,1,2,"📢Reminder

🗓️Closing date for applications to the Targeted Agriculture Modernisation Schemes (TAMS)  is midnight on Friday, August 21

https://t.co/7RfX1b9POU https://t.co/mOHiLrmsLN"
1294272116053938176,2020-08-14 13:58:13+00:00,3,0,"Ireland has eight registered PDO/PGI food product names 

Clare Island Salmon (PGI)
Imokilly Regato (PDO)
Timoleague Brown Pudding (PGI)
Connemara Hill Lamb (PGI)
Waterford Blaa (PGI)
Oriel Sea Salt (PDO)
Oriel Sea Minerals (PDO) @orielseasalt and 
Sneem Black Pudding (PGI)"
1294272113843544064,2020-08-14 13:58:13+00:00,6,0,"2⃣ Achill Island Sea Salt, a hand harvested sea salt from the waters around Achill Island, Co. Mayo, with Protected Designation of Origin (PDO) status

The full product descriptions for both products are set out at the link below 👇

https://t.co/YkSwWhH4tj https://t.co/7ohhilXDt7"
1294272111792525312,2020-08-14 13:58:12+00:00,1,0,"The applications concern the registration of
 
1⃣ Irish Grass Fed Beef, quality Irish beef raised on a grass based diet on pasture grazing farms in Ireland for Protected Geographical Indication (PGI) status

and👇 https://t.co/dk7aZ0wG7R"
1294272109955493889,2020-08-14 13:58:12+00:00,12,2,"We are preparing applications to the EU to list Irish Grass Fed Beef and Achill Island Sea Salt as names with protected geographic status🇪🇺🇮🇪

As part of this process, legitimate oppositions to the applications can be submitted until Friday, 11 September

https://t.co/UGSTYEM9tD https://t.co/AXKqmMBioS"
1294236480446005249,2020-08-14 11:36:37+00:00,12,8,"Here's what to do if you receive an unsolicited packet of seeds in the post:

🌱Save the seeds and the package they came in, including the label

🚫Do not open the seed packets

🪴Do not plant any of the seed

📩Email us to dispose the package at plantimports@agriculture.gov.ie https://t.co/rOhFJ0OdCv"
1294236477824663553,2020-08-14 11:36:36+00:00,11,5,"These unsolicited seeds could prove to be invasive and contain diseases, which could affect our #agricultural industry and our #biodiversity 🐛

All these seeds will be destroyed

🌻If purchasing #seeds or #plants online, ensure you  buy from a recognised garden centre or nursery https://t.co/c4s79JsEWW"
